Timestamp,Name,Location,Price,CarID,CurrentEmploymentType,CurrentEmploymentTitle,Longitude,Latitude,Payment_Method
1021440,Campo-Corrente_Ada,Hippokampos,26.79,10,Executive,SVP/CIO,24.892,36.089,Credit
1021620,Orilla_Kare,KaterinaÃÂs CafÃÂ©,17.36,27,Engineering,Drill Technician,24.892,36.089,Credit
1021800,Herrero_Kanon,Gelatogalore,36.2,22,Security,Badging Office,24.8613,36.089,Credit
1021860,Strum_Orhan,Hippokampos,52.21,32,Executive,SVP/COO,24.892,36.089,Credit
1021920,Lais_Cornelia,Frydos Autosupply n' More,88.93,0,Unknown,Unknown,24.9042,36.089,Credit
1022280,Calzas_Axel,Albert's Fine Clothing,63.36,9,Engineering,Drill Technician,24.8562,36.089,Credit
1022340,Baza_Isak,Ouzeri Elian,55.55,5,Information Technology,IT Technician,24.8716,36.089,Credit
1022640,Arpa_Emile,KaterinaÃÂs CafÃÂ©,39.3,0,Unknown,Unknown,24.892,36.089,Credit
1022700,Balas_Felix,Hippokampos,78.21,3,Engineering,Engineer,24.892,36.089,Credit
1023060,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,67.14,29,Facilities,Facilities Group Manager,24.892,36.089,Credit
1023120,Osvaldo_Hennie,KaterinaÃÂs CafÃÂ©,15.37,21,Security,Perimeter Control,24.892,36.089,Credit
1023180,Nubarron_Adra,KaterinaÃÂs CafÃÂ©,39.55,25,Engineering,Geologist,24.892,36.089,Credit
1023300,Borrasca_Isande,Hippokampos,69.41,7,Engineering,Drill Technician,24.892,36.089,Credit
1023420,Lagos_Linda,KaterinaÃÂs CafÃÂ©,16.34,0,Unknown,Unknown,24.892,36.089,Credit
1024500,Bramar_Mat,KaterinaÃÂs CafÃÂ©,40.25,0,Unknown,Unknown,24.892,36.089,Credit
1024680,Barranco_Ingrid,Hippokampos,63.32,4,Executive,SVP/CFO,24.892,36.089,Credit
1024980,Coginian_Dante,Frydos Autosupply n' More,161.96,0,Unknown,Unknown,24.9042,36.089,Credit
1025280,Dedos_Lidelse,KaterinaÃÂs CafÃÂ©,87.09,14,Engineering,Engineering Group Manager,24.892,36.089,Credit
1047600,Mies Haber_Ruscella,Kronos Mart,147.3,0,Unknown,Unknown,24.848,36.089,Credit
1058640,Alcazar_Lucas,Daily Dealz,2.01,1,Information Technology,IT Helpdesk,24.892,36.089,Credit
1063920,Calixto_Nils,Hallowed Grounds,9.16,8,Information Technology,IT Technician,24.8798,36.089,Credit
1064160,Lais_Cornelia,Brew've Been Served,16.39,0,Unknown,Unknown,24.9016,36.089,Credit
1064280,Flecha_Sven,Brew've Been Served,8.04,17,Information Technology,IT Technician,24.9016,36.089,Credit
1064400,Ovan_Bertrand,Coffee Cameleon,19.93,29,Facilities,Facilities Group Manager,24.8901,36.089,Credit
1064400,Tempestad_Brand,Brew've Been Served,8.0,33,Engineering,Drill Technician,24.9016,36.089,Credit
1064520,Onda_Marin,Hallowed Grounds,3.02,26,Engineering,Drill Site Manager,24.8798,36.089,Credit
1064580,Fusil_Stenig,Brew've Been Served,24.18,20,Security,Building Control,24.9016,36.089,Credit
1064580,Orilla_Kare,Hallowed Grounds,13.68,27,Engineering,Drill Technician,24.8798,36.089,Credit
1064580,Vann_Edvard,Brew've Been Served,18.71,34,Security,Perimeter Control,24.9016,36.089,Credit
1064640,Osvaldo_Hennie,Hallowed Grounds,5.85,21,Security,Perimeter Control,24.8798,36.089,Credit
1065180,Vann_Isia,Brew've Been Served,19.64,16,Security,Perimeter Control,24.9016,36.089,Credit
1065240,Cocinaro_Hideki,Hallowed Grounds,19.18,12,Security,Site Control,24.8798,36.089,Credit
1065300,Forluniau_Carla,Coffee Cameleon,17.49,0,Unknown,Unknown,24.8901,36.089,Credit
1065300,Mies Haber_Ruscella,Brew've Been Served,6.08,0,Unknown,Unknown,24.9016,36.089,Credit
1065360,Bramar_Mat,Brew've Been Served,9.53,0,Unknown,Unknown,24.9016,36.089,Credit
1065420,Lagos_Varja,Brew've Been Served,78.23,23,Security,Badging Office,24.9016,36.089,Credit
1065420,Ribera_Anda,Hallowed Grounds,6.32,0,Unknown,Unknown,24.8798,36.089,Credit
1065600,Lagos_Linda,Brew've Been Served,13.37,0,Unknown,Unknown,24.9016,36.089,Credit
1065660,Fusil_Stenig,Kronos Mart,159.06,20,Security,Building Control,24.848,36.089,Credit
1065720,Bergen_Linnea,Coffee Cameleon,4.88,6,Information Technology,IT Group Manager,24.8901,36.089,Credit
1065840,Mies_Minke,Brew've Been Served,16.05,24,Security,Perimeter Control,24.9016,36.089,Credit
1065960,Pantanal_Rachel,Hallowed Grounds,55.96,0,Unknown,Unknown,24.8798,36.089,Credit
1066020,Herrero_Kanon,Brew've Been Served,11.49,22,Security,Badging Office,24.9016,36.089,Credit
1066320,Nubarron_Adra,Coffee Cameleon,17.76,25,Engineering,Geologist,24.8901,36.089,Credit
1066500,Hafon_Albina,Abila Airport,3617.47,0,Facilities,Truck Driver,24.827,36.089,Credit
1066860,Resumir_Felix,Brew've Been Served,13.19,30,Security,Security Group Manager,24.9016,36.089,Credit
1066920,Ferro_Inga,Brew've Been Served,6.69,13,Security,Site Control,24.9016,36.089,Credit
1066980,Coginian_Dante,Brew've Been Served,19.89,0,Unknown,Unknown,24.9016,36.089,Credit
1069080,Hafon_Albina,Kronos Pipe and Irrigation,2892.74,0,Facilities,Truck Driver,24.892,36.089,Credit
1073520,Morluniau_Cecilia,Nationwide Refinery,204.58,0,Facilities,Truck Driver,24.892,36.089,Credit
1074000,Hafon_Albina,Maximum Iron and Steel,689.85,0,Facilities,Truck Driver,24.8377,36.089,Credit
1080000,Azada_Lars,Hippokampos,31.59,2,Engineering,Engineer,24.892,,Loyalty
1080000,Vann_Isia,Hippokampos,39.9,16,Security,Perimeter Control,24.892,,Loyalty
1080000,Alcazar_Lucas,Hallowed Grounds,14.11,1,Information Technology,IT Helpdesk,24.8798,36.0634,Loyalty
1080000,Alcazar_Lucas,Hippokampos,30.51,1,Information Technology,IT Helpdesk,24.892,,Loyalty
1080000,Alcazar_Lucas,Ouzeri Elian,28.75,1,Information Technology,IT Helpdesk,24.8716,36.0526,Loyalty
1080000,Awelon_Varro,Coffee Shack,4.09,0,Unknown,Unknown,24.8583,36.089,Credit
1080000,Azada_Lars,Bean There Done That,7.93,2,Engineering,Engineer,24.8497,36.089,Credit
1080000,Balas_Felix,Bean There Done That,98.02,3,Engineering,Engineer,24.8497,36.089,Credit
1080000,Barranco_Ingrid,Brewed Awakenings,12.69,4,Executive,SVP/CFO,24.892,36.089,Credit
1080000,Baza_Isak,Jack's Magical Beans,18.31,5,Information Technology,IT Technician,24.8725,36.089,Credit
1080000,Borrasca_Isande,Brewed Awakenings,56.4,7,Engineering,Drill Technician,24.892,36.089,Credit
1080000,Calzas_Axel,Bean There Done That,19.56,9,Engineering,Drill Technician,24.8497,36.089,Credit
1080000,Campo-Corrente_Ada,Brewed Awakenings,16.25,10,Executive,SVP/CIO,24.892,36.089,Credit
1080000,Azada_Lars,Bean There Done That,7.93,2,Engineering,Engineer,24.8497,36.0819,Loyalty
1080000,Dedos_Lidelse,Bean There Done That,10.37,14,Engineering,Engineering Group Manager,24.8497,36.089,Credit
1080000,Frente_Birgitta,Bean There Done That,15.24,18,Engineering,Geologist,24.8497,36.089,Credit
1080000,Frente_Vira,Bean There Done That,18.59,19,Engineering,Hydraulic Technician,24.8497,36.089,Credit
1080000,Hafon_Albina,Carlyle Chemical Inc.,1718.96,0,Facilities,Truck Driver,24.8819,36.089,Credit
1080000,Orilla_Elsa,Jack's Magical Beans,5.22,28,Engineering,Drill Technician,24.8725,36.089,Credit
1080000,Strum_Orhan,Jack's Magical Beans,9.64,32,Executive,SVP/COO,24.8725,36.089,Credit
1080000,Vasco-Pais_Willem,Jack's Magical Beans,17.52,35,Executive,Environmental Safety Advisor,24.8725,36.089,Credit
1080000,Azada_Lars,Gelatogalore,36.93,2,Engineering,Engineer,24.8613,36.0604,Loyalty
1080000,Cazar_Gustav,Bean There Done That,5.54,11,Engineering,Hydraulic Technician,24.8497,36.089,Credit
1080000,Vasco-Pais_Willem,Jack's Magical Beans,17.52,35,Executive,Environmental Safety Advisor,24.8725,36.0677,Loyalty
1080000,Forluniau_Carla,Frydos Autosupply n' More,202.05,0,Unknown,Unknown,24.9042,36.0587,Loyalty
1080000,Bramar_Mat,Brew've Been Served,9.53,0,Unknown,Unknown,24.9016,36.0561,Loyalty
1080000,Ribera_Anda,Hallowed Grounds,6.32,0,Unknown,Unknown,24.8798,36.0634,Loyalty
1080000,Lagos_Linda,Brew've Been Served,13.37,0,Unknown,Unknown,24.9016,36.0561,Loyalty
1080000,Forluniau_Carla,Coffee Cameleon,17.49,0,Unknown,Unknown,24.8901,36.0548,Loyalty
1080000,Awelon_Varro,Coffee Shack,4.09,0,Unknown,Unknown,24.8583,36.0729,Loyalty
1080000,Pantanal_Rachel,Hallowed Grounds,15.96,0,Unknown,Unknown,24.8798,36.0634,Loyalty
1080000,Coginian_Dante,Brew've Been Served,19.89,0,Unknown,Unknown,24.9016,36.0561,Loyalty
1080000,Forluniau_Carla,KaterinaÃÂs CafÃÂ©,38.98,0,Unknown,Unknown,24.892,,Loyalty
1080000,Mies Haber_Ruscella,Hippokampos,14.04,0,Unknown,Unknown,24.892,,Loyalty
1080000,Lagos_Linda,Guy's Gyros,21.03,0,Unknown,Unknown,24.8978,36.057,Loyalty
1080000,Vasco-Pais_Willem,Guy's Gyros,29.25,35,Executive,Environmental Safety Advisor,24.8978,36.057,Loyalty
1080000,Lais_Cornelia,Kalami Kafenion,20.33,0,Unknown,Unknown,24.892,,Loyalty
1080000,Awelon_Varro,Guy's Gyros,38.07,0,Unknown,Unknown,24.8978,36.057,Loyalty
1080000,Pantanal_Rachel,Gelatogalore,37.17,0,Unknown,Unknown,24.8613,36.0604,Loyalty
1080000,Bramar_Mat,Hippokampos,26.96,0,Unknown,Unknown,24.892,,Loyalty
1080000,Arpa_Emile,Guy's Gyros,36.87,0,Unknown,Unknown,24.8978,36.057,Loyalty
1080000,Arpa_Emile,Frydos Autosupply n' More,188.57,0,Unknown,Unknown,24.9042,36.0587,Loyalty
1080000,Lagos_Linda,Frydos Autosupply n' More,64.6,0,Unknown,Unknown,24.9042,36.0587,Loyalty
1080000,Pantanal_Rachel,Ouzeri Elian,21.83,0,Unknown,Unknown,24.8716,36.0526,Loyalty
1080000,Mies Haber_Ruscella,KaterinaÃÂs CafÃÂ©,33.57,0,Unknown,Unknown,24.892,,Loyalty
1080000,Lais_Cornelia,Guy's Gyros,19.77,0,Unknown,Unknown,24.8978,36.057,Loyalty
1080000,Awelon_Varro,Hippokampos,32.29,0,Unknown,Unknown,24.892,,Loyalty
1080000,Coginian_Dante,Gelatogalore,36.24,0,Unknown,Unknown,24.8613,36.0604,Loyalty
1080000,Vasco-Pais_Willem,Hippokampos,29.22,35,Executive,Environmental Safety Advisor,24.892,,Loyalty
1080000,Vann_Isia,Guy's Gyros,22.34,16,Security,Perimeter Control,24.8978,36.057,Loyalty
1080000,Balas_Felix,Bean There Done That,18.02,3,Engineering,Engineer,24.8497,36.0819,Loyalty
1080000,Mies_Minke,Frydos Autosupply n' More,87.57,24,Security,Perimeter Control,24.9042,36.0587,Loyalty
1080000,Mies_Minke,Hippokampos,17.17,24,Security,Perimeter Control,24.892,,Loyalty
1080000,Morluniau_Cecilia,Nationwide Refinery,204.58,0,Facilities,Truck Driver,24.892,,Loyalty
1080000,Morluniau_Cecilia,Stewart and Sons Fabrication,4071.95,0,Facilities,Truck Driver,24.892,,Loyalty
1080000,Nubarron_Adra,Coffee Cameleon,17.76,25,Engineering,Geologist,24.8901,36.0548,Loyalty
1080000,Nubarron_Adra,Guy's Gyros,37.37,25,Engineering,Geologist,24.8978,36.057,Loyalty
1080000,Nubarron_Adra,KaterinaÃÂs CafÃÂ©,35.7,25,Engineering,Geologist,24.892,,Loyalty
1080000,Onda_Marin,KaterinaÃÂs CafÃÂ©,11.36,26,Engineering,Drill Site Manager,24.892,,Loyalty
1080000,Onda_Marin,Ouzeri Elian,8.32,26,Engineering,Drill Site Manager,24.8716,36.0526,Loyalty
1080000,Mies_Minke,Brew've Been Served,16.05,24,Security,Perimeter Control,24.9016,36.0561,Loyalty
1080000,Orilla_Elsa,Abila Zacharo,64.5,28,Engineering,Drill Technician,24.892,,Loyalty
1080000,Orilla_Kare,Hallowed Grounds,13.68,27,Engineering,Drill Technician,24.8798,36.0634,Loyalty
1080000,Orilla_Kare,KaterinaÃÂs CafÃÂ©,24.26,27,Engineering,Drill Technician,24.892,,Loyalty
1080000,Osvaldo_Hennie,Hallowed Grounds,5.85,21,Security,Perimeter Control,24.8798,36.0634,Loyalty
1080000,Osvaldo_Hennie,KaterinaÃÂs CafÃÂ©,33.11,21,Security,Perimeter Control,24.892,,Loyalty
1080000,Ovan_Bertrand,Coffee Cameleon,19.93,29,Facilities,Facilities Group Manager,24.8901,36.0548,Loyalty
1080000,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,29.55,29,Facilities,Facilities Group Manager,24.892,,Loyalty
1080000,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,29.83,29,Facilities,Facilities Group Manager,24.892,,Loyalty
1080000,Resumir_Felix,Guy's Gyros,12.76,30,Security,Security Group Manager,24.8978,36.057,Loyalty
1080000,Resumir_Felix,Shoppers' Delight,144.4,30,Security,Security Group Manager,24.892,,Loyalty
1080000,Orilla_Elsa,Jack's Magical Beans,5.22,28,Engineering,Drill Technician,24.8725,36.0677,Loyalty
1080000,Mies_Henk,Abila Airport,2228.08,0,Facilities,Truck Driver,24.827,36.0505,Loyalty
1080000,Mies_Henk,Abila Airport,4417.03,0,Facilities,Truck Driver,24.827,36.0505,Loyalty
1080000,Lagos_Varja,Brew've Been Served,18.23,23,Security,Badging Office,24.9016,36.0561,Loyalty
1080000,Dedos_Lidelse,KaterinaÃÂs CafÃÂ©,8.29,14,Engineering,Engineering Group Manager,24.892,,Loyalty
1080000,Dedos_Lidelse,KaterinaÃÂs CafÃÂ©,27.59,14,Engineering,Engineering Group Manager,24.892,,Loyalty
1080000,Ferro_Inga,Abila Zacharo,17.41,13,Security,Site Control,24.892,,Loyalty
1080000,Ferro_Inga,Brew've Been Served,6.69,13,Security,Site Control,24.9016,36.0561,Loyalty
1080000,Ferro_Inga,Guy's Gyros,15.84,13,Security,Site Control,24.8978,36.057,Loyalty
1080000,Flecha_Sven,Brew've Been Served,8.04,17,Information Technology,IT Technician,24.9016,36.0561,Loyalty
1080000,Flecha_Sven,Guy's Gyros,36.89,17,Information Technology,IT Technician,24.8978,36.057,Loyalty
1080000,Flecha_Sven,Hippokampos,31.97,17,Information Technology,IT Technician,24.892,,Loyalty
1080000,Frente_Birgitta,Bean There Done That,15.24,18,Engineering,Geologist,24.8497,36.0819,Loyalty
1080000,Frente_Birgitta,Hippokampos,25.09,18,Engineering,Geologist,24.892,,Loyalty
1080000,Frente_Vira,Abila Zacharo,23.03,19,Engineering,Hydraulic Technician,24.892,,Loyalty
1080000,Frente_Vira,Bean There Done That,18.59,19,Engineering,Hydraulic Technician,24.8497,36.0819,Loyalty
1080000,Fusil_Stenig,Abila Zacharo,39.95,20,Security,Building Control,24.892,,Loyalty
1080000,Fusil_Stenig,Brew've Been Served,4.18,20,Security,Building Control,24.9016,36.0561,Loyalty
1080000,Hafon_Albina,Carlyle Chemical Inc.,1718.96,0,Facilities,Truck Driver,24.8819,36.0587,Loyalty
1080000,Hafon_Albina,Abila Airport,3617.47,0,Facilities,Truck Driver,24.827,36.0505,Loyalty
1080000,Hafon_Albina,Kronos Pipe and Irrigation,2852.74,0,Facilities,Truck Driver,24.892,,Loyalty
1080000,Hafon_Albina,Maximum Iron and Steel,689.85,0,Facilities,Truck Driver,24.8377,36.0634,Loyalty
1080000,Hafon_Albina,Ouzeri Elian,19.82,0,Facilities,Truck Driver,24.8716,36.0526,Loyalty
1080000,Herrero_Kanon,Brew've Been Served,11.49,22,Security,Badging Office,24.9016,36.0561,Loyalty
1080000,Herrero_Kanon,Guy's Gyros,28.57,22,Security,Badging Office,24.8978,36.057,Loyalty
1080000,Strum_Orhan,Gelatogalore,32.83,32,Executive,SVP/COO,24.8613,36.0604,Loyalty
1080000,Dedos_Lidelse,Bean There Done That,10.37,14,Engineering,Engineering Group Manager,24.8497,36.0819,Loyalty
1080000,Strum_Orhan,Hippokampos,39.63,32,Executive,SVP/COO,24.892,,Loyalty
1080000,Cazar_Gustav,Bean There Done That,5.54,11,Engineering,Hydraulic Technician,24.8497,36.0819,Loyalty
1080000,Cazar_Gustav,Abila Zacharo,27.3,11,Engineering,Hydraulic Technician,24.892,,Loyalty
1080000,Campo-Corrente_Ada,Hippokampos,31.47,10,Executive,SVP/CIO,24.892,,Loyalty
1080000,Campo-Corrente_Ada,Gelatogalore,26.45,10,Executive,SVP/CIO,24.8613,36.0604,Loyalty
1080000,Campo-Corrente_Ada,Brewed Awakenings,16.25,10,Executive,SVP/CIO,24.892,,Loyalty
1080000,Calzas_Axel,Ouzeri Elian,29.75,9,Engineering,Drill Technician,24.8716,36.0526,Loyalty
1080000,Calzas_Axel,Bean There Done That,19.56,9,Engineering,Drill Technician,24.8497,36.0819,Loyalty
1080000,Calixto_Nils,KaterinaÃÂs CafÃÂ©,15.82,8,Information Technology,IT Technician,24.892,,Loyalty
1080000,Calixto_Nils,KaterinaÃÂs CafÃÂ©,37.88,8,Information Technology,IT Technician,24.892,,Loyalty
1080000,Calixto_Nils,Hallowed Grounds,9.16,8,Information Technology,IT Technician,24.8798,36.0634,Loyalty
1080000,Borrasca_Isande,Guy's Gyros,27.49,7,Engineering,Drill Technician,24.8978,36.057,Loyalty
1080000,Borrasca_Isande,Brewed Awakenings,16.4,7,Engineering,Drill Technician,24.892,,Loyalty
1080000,Bodrogi_Loreto,Shoppers' Delight,216.43,15,Security,Site Control,24.892,,Loyalty
1080000,Bodrogi_Loreto,Brew've Been Served,12.8,15,Security,Site Control,24.9016,36.0561,Loyalty
1080000,Bodrogi_Loreto,Abila Zacharo,36.32,15,Security,Site Control,24.892,,Loyalty
1080000,Bergen_Linnea,Hippokampos,35.73,6,Information Technology,IT Group Manager,24.892,,Loyalty
1080000,Bergen_Linnea,Coffee Cameleon,4.88,6,Information Technology,IT Group Manager,24.8901,36.0548,Loyalty
1080000,Baza_Isak,KaterinaÃÂs CafÃÂ©,26.15,5,Information Technology,IT Technician,24.892,,Loyalty
1080000,Baza_Isak,Jack's Magical Beans,18.31,5,Information Technology,IT Technician,24.8725,36.0677,Loyalty
1080000,Barranco_Ingrid,Brewed Awakenings,12.69,4,Executive,SVP/CFO,24.892,,Loyalty
1080000,Barranco_Ingrid,Albert's Fine Clothing,288.0,4,Executive,SVP/CFO,24.8562,36.0754,Loyalty
1080000,Barranco_Ingrid,Abila Zacharo,36.14,4,Executive,SVP/CFO,24.892,,Loyalty
1080000,Cazar_Gustav,Albert's Fine Clothing,49.48,11,Engineering,Hydraulic Technician,24.8562,36.0754,Loyalty
1080000,Strum_Orhan,Jack's Magical Beans,9.64,32,Executive,SVP/COO,24.8725,36.0677,Loyalty
1080000,Cocinaro_Hideki,Hallowed Grounds,19.18,12,Security,Site Control,24.8798,36.0634,Loyalty
1080000,Cocinaro_Hideki,Guy's Gyros,37.5,12,Security,Site Control,24.8978,36.057,Loyalty
1080000,Vann_Isia,Brew've Been Served,19.64,16,Security,Perimeter Control,24.9016,36.0561,Loyalty
1080000,Balas_Felix,Abila Zacharo,11.99,3,Engineering,Engineer,24.892,,Loyalty
1080000,Tempestad_Brand,Abila Zacharo,8.72,33,Engineering,Drill Technician,24.892,,Loyalty
1080000,Tempestad_Brand,Brew've Been Served,8.0,33,Engineering,Drill Technician,24.9016,36.0561,Loyalty
1080000,Vann_Edvard,Brew've Been Served,18.71,34,Security,Perimeter Control,24.9016,36.0561,Loyalty
1080000,Vann_Edvard,Guy's Gyros,20.47,34,Security,Perimeter Control,24.8978,36.057,Loyalty
1080000,Vann_Edvard,Ouzeri Elian,35.03,34,Security,Perimeter Control,24.8716,36.0526,Loyalty
1080000,Cocinaro_Hideki,Guy's Gyros,33.48,12,Security,Site Control,24.8978,36.057,Loyalty
1080660,Mies_Henk,Abila Airport,4417.03,0,Facilities,Truck Driver,24.827,36.089,Credit
1081620,Mies_Minke,Hippokampos,17.17,24,Security,Perimeter Control,24.892,36.089,Credit
1083300,Hafon_Albina,Ouzeri Elian,19.82,0,Facilities,Truck Driver,24.8716,36.089,Credit
1083780,Strum_Orhan,Gelatogalore,32.83,32,Executive,SVP/COO,24.8613,36.089,Credit
1084680,Alcazar_Lucas,U-Pump,55.25,1,Information Technology,IT Helpdesk,24.8678,36.089,Credit
1084740,Campo-Corrente_Ada,Gelatogalore,46.45,10,Executive,SVP/CIO,24.8613,36.089,Credit
1084800,Fusil_Stenig,Abila Zacharo,79.95,20,Security,Building Control,24.892,36.089,Credit
1084860,Herrero_Kanon,Abila Zacharo,64.5,22,Security,Badging Office,24.892,36.089,Credit
1084980,Forluniau_Carla,KaterinaÃÂs CafÃÂ©,38.98,0,Unknown,Unknown,24.892,36.089,Credit
1085040,Bergen_Linnea,Hippokampos,35.73,6,Information Technology,IT Group Manager,24.892,36.089,Credit
1085220,Tempestad_Brand,Abila Zacharo,8.72,33,Engineering,Drill Technician,24.892,36.089,Credit
1085280,Alcazar_Lucas,Hippokampos,30.51,1,Information Technology,IT Helpdesk,24.892,36.089,Credit
1085580,Borrasca_Isande,Guy's Gyros,27.49,7,Engineering,Drill Technician,24.8978,36.089,Credit
1085640,Baza_Isak,KaterinaÃÂs CafÃÂ©,26.15,5,Information Technology,IT Technician,24.892,36.089,Credit
1085640,Cazar_Gustav,Abila Zacharo,27.3,11,Engineering,Hydraulic Technician,24.892,36.089,Credit
1085640,Vann_Isia,Hippokampos,59.9,16,Security,Perimeter Control,24.892,36.089,Credit
1085760,Osvaldo_Hennie,KaterinaÃÂs CafÃÂ©,17.21,21,Security,Perimeter Control,24.892,36.089,Credit
1085820,Vann_Edvard,Ouzeri Elian,95.03,34,Security,Perimeter Control,24.8716,36.089,Credit
1085940,Nubarron_Adra,Guy's Gyros,37.37,25,Engineering,Geologist,24.8978,36.089,Credit
1086000,Vasco-Pais_Willem,Guy's Gyros,29.25,35,Executive,Environmental Safety Advisor,24.8978,36.089,Credit
1086000,Dedos_Lidelse,KaterinaÃÂs CafÃÂ©,8.29,14,Engineering,Engineering Group Manager,24.892,36.089,Credit
1086060,Azada_Lars,Gelatogalore,36.93,2,Engineering,Engineer,24.8613,36.089,Credit
1086120,Balas_Felix,Abila Zacharo,11.99,3,Engineering,Engineer,24.892,36.089,Credit
1086480,Bodrogi_Loreto,Abila Zacharo,116.32,15,Security,Site Control,24.892,36.089,Credit
1086480,Orilla_Kare,KaterinaÃÂs CafÃÂ©,24.26,27,Engineering,Drill Technician,24.892,36.089,Credit
1086480,Onda_Marin,Ouzeri Elian,8.32,26,Engineering,Drill Site Manager,24.8716,36.089,Credit
1086600,Flecha_Sven,Hippokampos,91.97,17,Information Technology,IT Technician,24.892,36.089,Credit
1086660,Lagos_Linda,Guy's Gyros,21.03,0,Unknown,Unknown,24.8978,36.089,Credit
1086660,Ferro_Inga,Abila Zacharo,17.41,13,Security,Site Control,24.892,36.089,Credit
1086720,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,29.55,29,Facilities,Facilities Group Manager,24.892,36.089,Credit
1086900,Lais_Cornelia,Kalami Kafenion,20.33,0,Unknown,Unknown,24.892,36.089,Credit
1087200,Coginian_Dante,Gelatogalore,36.24,0,Unknown,Unknown,24.8613,36.089,Credit
1087200,Awelon_Varro,Guy's Gyros,38.07,0,Unknown,Unknown,24.8978,36.089,Credit
1087260,Pantanal_Rachel,Gelatogalore,117.17,0,Unknown,Unknown,24.8613,36.089,Credit
1087440,Frente_Birgitta,Hippokampos,25.09,18,Engineering,Geologist,24.892,36.089,Credit
1087560,Calzas_Axel,Ouzeri Elian,29.75,9,Engineering,Drill Technician,24.8716,36.089,Credit
1087980,Resumir_Felix,Guy's Gyros,12.76,30,Security,Security Group Manager,24.8978,36.089,Credit
1088460,Bramar_Mat,Hippokampos,26.96,0,Unknown,Unknown,24.892,36.089,Credit
1089180,Arpa_Emile,Guy's Gyros,116.87,0,Unknown,Unknown,24.8978,36.089,Credit
1097760,Mies_Henk,Abila Airport,2228.08,0,Facilities,Truck Driver,24.827,36.089,Credit
1106400,Alcazar_Lucas,Frydos Autosupply n' More,10000.0,1,Information Technology,IT Helpdesk,24.9042,36.089,Credit
1106820,Bodrogi_Loreto,Shoppers' Delight,216.43,15,Security,Site Control,24.892,36.089,Credit
1107000,Alcazar_Lucas,Ouzeri Elian,28.75,1,Information Technology,IT Helpdesk,24.8716,36.089,Credit
1107660,Arpa_Emile,Frydos Autosupply n' More,188.57,0,Unknown,Unknown,24.9042,36.089,Credit
1108200,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,89.83,29,Facilities,Facilities Group Manager,24.892,36.089,Credit
1108740,Lagos_Linda,Frydos Autosupply n' More,64.6,0,Unknown,Unknown,24.9042,36.089,Credit
1108740,Ribera_Anda,KaterinaÃÂs CafÃÂ©,30.84,0,Unknown,Unknown,24.892,36.089,Credit
1109340,Vann_Isia,Guy's Gyros,22.34,16,Security,Perimeter Control,24.8978,36.089,Credit
1109460,Vann_Edvard,Guy's Gyros,20.47,34,Security,Perimeter Control,24.8978,36.089,Credit
1109700,Flecha_Sven,Guy's Gyros,36.89,17,Information Technology,IT Technician,24.8978,36.089,Credit
1109880,Ferro_Inga,Guy's Gyros,15.84,13,Security,Site Control,24.8978,36.089,Credit
1110240,Nubarron_Adra,KaterinaÃÂs CafÃÂ©,35.7,25,Engineering,Geologist,24.892,36.089,Credit
1110780,Onda_Marin,KaterinaÃÂs CafÃÂ©,91.36,26,Engineering,Drill Site Manager,24.892,36.089,Credit
1110900,Barranco_Ingrid,Albert's Fine Clothing,288.0,4,Executive,SVP/CFO,24.8562,36.089,Credit
1110900,Vasco-Pais_Willem,Hippokampos,29.22,35,Executive,Environmental Safety Advisor,24.892,36.089,Credit
1111320,Cazar_Gustav,Albert's Fine Clothing,49.48,11,Engineering,Hydraulic Technician,24.8562,36.089,Credit
1111320,Herrero_Kanon,Guy's Gyros,88.57,22,Security,Badging Office,24.8978,36.089,Credit
1111320,Azada_Lars,Hippokampos,31.59,2,Engineering,Engineer,24.892,36.089,Credit
1111380,Pantanal_Rachel,Ouzeri Elian,21.83,0,Unknown,Unknown,24.8716,36.089,Credit
1111440,Mies Haber_Ruscella,KaterinaÃÂs CafÃÂ©,93.57,0,Unknown,Unknown,24.892,36.089,Credit
1111440,Tempestad_Brand,Guy's Gyros,15.55,33,Engineering,Drill Technician,24.8978,36.089,Credit
1111500,Resumir_Felix,Shoppers' Delight,144.4,30,Security,Security Group Manager,24.892,36.089,Credit
1111620,Bergen_Linnea,KaterinaÃÂs CafÃÂ©,22.24,6,Information Technology,IT Group Manager,24.892,36.089,Credit
1111860,Calixto_Nils,KaterinaÃÂs CafÃÂ©,55.82,8,Information Technology,IT Technician,24.892,36.089,Credit
1112340,Cocinaro_Hideki,Guy's Gyros,37.5,12,Security,Site Control,24.8978,36.089,Credit
1112400,Dedos_Lidelse,KaterinaÃÂs CafÃÂ©,27.59,14,Engineering,Engineering Group Manager,24.892,36.089,Credit
1112880,Lais_Cornelia,Guy's Gyros,19.77,0,Unknown,Unknown,24.8978,36.089,Credit
1113060,Forluniau_Carla,Frydos Autosupply n' More,202.05,0,Unknown,Unknown,24.9042,36.089,Credit
1113120,Campo-Corrente_Ada,Hippokampos,31.47,10,Executive,SVP/CIO,24.892,36.089,Credit
