Timestamp,Name,Location,Price,CarID,CurrentEmploymentType,CurrentEmploymentTitle,Longitude,Latitude
1282200,Campo-Corrente_Ada,Shoppers' Delight,162.0,10,Executive,SVP/CIO,24.892,36.089
1282560,Barranco_Ingrid,Hippokampos,11.8,4,Executive,SVP/CFO,24.892,36.089
1282620,Lagos_Linda,KaterinaÃÂs CafÃÂ©,29.33,0,Unknown,Unknown,24.892,36.089
1282980,Cazar_Gustav,Hippokampos,10.35,11,Engineering,Hydraulic Technician,24.892,36.089
1282980,Onda_Marin,KaterinaÃÂs CafÃÂ©,39.63,26,Engineering,Drill Site Manager,24.892,36.089
1283040,Calzas_Axel,Hippokampos,16.37,9,Engineering,Drill Technician,24.892,36.089
1283160,Coginian_Dante,KaterinaÃÂs CafÃÂ©,61.61,0,Unknown,Unknown,24.892,36.089
1283340,Baza_Isak,Ouzeri Elian,23.18,5,Information Technology,IT Technician,24.8716,36.0526
1283340,Forluniau_Carla,KaterinaÃÂs CafÃÂ©,29.66,0,Unknown,Unknown,24.892,36.089
1283580,Dedos_Lidelse,Frydos Autosupply n' More,18.66,14,Engineering,Engineering Group Manager,24.9042,36.0587
1284360,Awelon_Varro,Albert's Fine Clothing,228.15,0,Unknown,Unknown,24.8562,36.0754
1285020,Bramar_Mat,Frydos Autosupply n' More,276.88,0,Unknown,Unknown,24.9042,36.0587
1285140,Bodrogi_Loreto,Guy's Gyros,61.43,15,Security,Site Control,24.8978,36.057
1285500,Bergen_Linnea,KaterinaÃÂs CafÃÂ©,13.77,6,Information Technology,IT Group Manager,24.892,36.089
1285500,Herrero_Kanon,Guy's Gyros,27.01,22,Security,Badging Office,24.8978,36.057
1285500,Pantanal_Rachel,Ouzeri Elian,8.57,0,Unknown,Unknown,24.8716,36.0526
1285680,Frente_Vira,Hippokampos,101.14,19,Engineering,Hydraulic Technician,24.892,36.089
1286460,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,27.48,29,Facilities,Facilities Group Manager,24.892,36.089
1287720,Strum_Orhan,Hippokampos,37.16,32,Executive,SVP/COO,24.892,36.089
1323000,Cocinaro_Hideki,Kronos Mart,298.83,12,Security,Site Control,24.848,36.0664
1323180,Lais_Cornelia,Brew've Been Served,25.05,0,Unknown,Unknown,24.9016,36.0561
1323240,Vann_Isia,Brew've Been Served,8.18,16,Security,Perimeter Control,24.9016,36.0561
1323360,Lagos_Varja,Brew've Been Served,19.9,23,Security,Badging Office,24.9016,36.0561
1323480,Ovan_Bertrand,Coffee Cameleon,67.19,29,Facilities,Facilities Group Manager,24.8901,36.0548
1323840,Calixto_Nils,Hallowed Grounds,13.84,8,Information Technology,IT Technician,24.8798,36.0634
1323840,Cocinaro_Hideki,Hallowed Grounds,18.2,12,Security,Site Control,24.8798,36.0634
1323840,Orilla_Kare,Hallowed Grounds,17.74,27,Engineering,Drill Technician,24.8798,36.0634
1323900,Arpa_Emile,Hallowed Grounds,17.92,0,Unknown,Unknown,24.8798,36.0634
1324200,Flecha_Sven,Brew've Been Served,7.31,17,Information Technology,IT Technician,24.9016,36.0561
1324260,Frente_Birgitta,Hallowed Grounds,44.98,18,Engineering,Geologist,24.8798,36.0634
1324260,Onda_Marin,Hallowed Grounds,9.6,26,Engineering,Drill Site Manager,24.8798,36.0634
1324320,Herrero_Kanon,Brew've Been Served,12.67,22,Security,Badging Office,24.9016,36.0561
1324380,Vann_Edvard,Brew've Been Served,4.7,34,Security,Perimeter Control,24.9016,36.0561
1324440,Bramar_Mat,Brew've Been Served,83.84,0,Unknown,Unknown,24.9016,36.0561
1324440,Dedos_Lidelse,Hallowed Grounds,7.22,14,Engineering,Engineering Group Manager,24.8798,36.0634
1324500,Fusil_Stenig,Brew've Been Served,12.83,20,Security,Building Control,24.9016,36.0561
1324560,Tempestad_Brand,Brew've Been Served,4.33,33,Engineering,Drill Technician,24.9016,36.0561
1324920,Bodrogi_Loreto,Brew've Been Served,5.82,15,Security,Site Control,24.9016,36.0561
1324980,Forluniau_Carla,Coffee Cameleon,63.14,0,Unknown,Unknown,24.8901,36.0548
1324980,Osvaldo_Hennie,Hallowed Grounds,72.61,21,Security,Perimeter Control,24.8798,36.0634
1324980,Resumir_Felix,Brew've Been Served,16.67,30,Security,Security Group Manager,24.9016,36.0561
1325100,Alcazar_Lucas,Hallowed Grounds,12.19,1,Information Technology,IT Helpdesk,24.8798,36.0634
1325220,Ribera_Anda,Hallowed Grounds,18.23,0,Unknown,Unknown,24.8798,36.0634
1325280,Coginian_Dante,Brew've Been Served,90.33,0,Unknown,Unknown,24.9016,36.0561
1325340,Mies_Minke,Brew've Been Served,17.44,24,Security,Perimeter Control,24.9016,36.0561
1325340,Pantanal_Rachel,Hallowed Grounds,4.6,0,Unknown,Unknown,24.8798,36.0634
1325940,Ferro_Inga,Brew've Been Served,16.9,13,Security,Site Control,24.9016,36.0561
1326180,Lagos_Linda,Brew've Been Served,11.21,0,Unknown,Unknown,24.9016,36.0561
1329480,Hawelon_Benito,Abila Airport,1676.53,0,Facilities,Truck Driver,24.827,36.0505
1331520,Morlun_Valeria,Carlyle Chemical Inc.,419.93,0,Facilities,Truck Driver,24.8819,36.0587
1332960,Morluniau_Cecilia,Nationwide Refinery,1494.44,0,Facilities,Truck Driver,24.892,36.089
1335960,Hawelon_Benito,Stewart and Sons Fabrication,940.3,0,Facilities,Truck Driver,24.892,36.089
1337100,Morlun_Valeria,Nationwide Refinery,4742.67,0,Facilities,Truck Driver,24.892,36.089
1338300,Morluniau_Cecilia,Stewart and Sons Fabrication,4543.31,0,Facilities,Truck Driver,24.892,36.089
1339200,Awelon_Varro,Coffee Shack,10.48,0,Unknown,Unknown,24.8583,36.0729
1339200,Azada_Lars,Bean There Done That,19.82,2,Engineering,Engineer,24.8497,36.0819
1339200,Balas_Felix,Bean There Done That,12.33,3,Engineering,Engineer,24.8497,36.0819
1339200,Barranco_Ingrid,Brewed Awakenings,17.91,4,Executive,SVP/CFO,24.892,36.089
1339200,Baza_Isak,Jack's Magical Beans,9.12,5,Information Technology,IT Technician,24.8725,36.0677
1339200,Borrasca_Isande,Brewed Awakenings,6.53,7,Engineering,Drill Technician,24.892,36.089
1339200,Calzas_Axel,Bean There Done That,5.56,9,Engineering,Drill Technician,24.8497,36.0819
1339200,Campo-Corrente_Ada,Brewed Awakenings,6.39,10,Executive,SVP/CIO,24.892,36.089
1339200,Cazar_Gustav,Bean There Done That,98.34,11,Engineering,Hydraulic Technician,24.8497,36.0819
1339200,Frente_Vira,Bean There Done That,17.4,19,Engineering,Hydraulic Technician,24.8497,36.0819
1339200,Orilla_Elsa,Jack's Magical Beans,14.86,28,Engineering,Drill Technician,24.8725,36.0677
1339200,Strum_Orhan,Jack's Magical Beans,12.56,32,Executive,SVP/COO,24.8725,36.0677
1339200,Vasco-Pais_Willem,Jack's Magical Beans,6.95,35,Executive,Environmental Safety Advisor,24.8725,36.0677
1341120,Hawelon_Benito,Nationwide Refinery,2047.28,0,Facilities,Truck Driver,24.892,36.089
1341600,Mies_Henk,Abila Airport,3917.3,0,Facilities,Truck Driver,24.827,36.0505
1343820,Tempestad_Brand,KaterinaÃÂs CafÃÂ©,11.08,33,Engineering,Drill Technician,24.892,36.089
1343940,Barranco_Ingrid,KaterinaÃÂs CafÃÂ©,27.82,4,Executive,SVP/CFO,24.892,36.089
1343940,Campo-Corrente_Ada,Hippokampos,17.66,10,Executive,SVP/CIO,24.892,36.089
1344120,Herrero_Kanon,Abila Zacharo,64.71,22,Security,Badging Office,24.892,36.089
1344120,Scozzese_Dylan,Abila Airport,3138.98,0,Facilities,Truck Driver,24.827,36.0505
1344120,Strum_Orhan,Hippokampos,26.15,32,Executive,SVP/COO,24.892,36.089
1344180,Calixto_Nils,Guy's Gyros,31.48,8,Information Technology,IT Technician,24.8978,36.057
1344180,Morlun_Valeria,KaterinaÃÂs CafÃÂ©,34.9,0,Facilities,Truck Driver,24.892,36.089
1344360,Baza_Isak,Hippokampos,36.17,5,Information Technology,IT Technician,24.892,36.089
1344420,Lagos_Varja,KaterinaÃÂs CafÃÂ©,34.02,23,Security,Badging Office,24.892,36.089
1344420,Mies Haber_Ruscella,KaterinaÃÂs CafÃÂ©,39.74,0,Unknown,Unknown,24.892,36.089
1344420,Ovan_Bertrand,Abila Zacharo,31.31,29,Facilities,Facilities Group Manager,24.892,36.089
1344480,Alcazar_Lucas,Guy's Gyros,10.27,1,Information Technology,IT Helpdesk,24.8978,36.057
1344600,Bergen_Linnea,Hippokampos,16.53,6,Information Technology,IT Group Manager,24.892,36.089
1344600,Borrasca_Isande,Hippokampos,10.38,7,Engineering,Drill Technician,24.892,36.089
1344780,Vasco-Pais_Willem,Gelatogalore,12.33,35,Executive,Environmental Safety Advisor,24.8613,36.0604
1344900,Ribera_Anda,Hippokampos,13.05,0,Unknown,Unknown,24.892,36.089
1344960,Azada_Lars,Hippokampos,31.14,2,Engineering,Engineer,24.892,36.089
1345020,Osvaldo_Hennie,Gelatogalore,22.19,21,Security,Perimeter Control,24.8613,36.0604
1345140,Vann_Edvard,Abila Zacharo,69.27,34,Security,Perimeter Control,24.892,36.089
1345320,Ferro_Inga,Guy's Gyros,29.7,13,Security,Site Control,24.8978,36.057
1345380,Cazar_Gustav,Hippokampos,14.89,11,Engineering,Hydraulic Technician,24.892,36.089
1345380,Lais_Cornelia,KaterinaÃÂs CafÃÂ©,38.32,0,Unknown,Unknown,24.892,36.089
1345440,Fusil_Stenig,Guy's Gyros,13.48,20,Security,Building Control,24.8978,36.057
1345440,Vann_Isia,Hippokampos,18.18,16,Security,Perimeter Control,24.892,36.089
1345500,Bodrogi_Loreto,Ouzeri Elian,12.47,15,Security,Site Control,24.8716,36.0526
1345500,Coginian_Dante,Kalami Kafenion,9.27,0,Unknown,Unknown,24.892,36.089
1345500,Nubarron_Adra,Ouzeri Elian,18.27,25,Engineering,Geologist,24.8716,36.0526
1345620,Cocinaro_Hideki,Abila Zacharo,36.02,12,Security,Site Control,24.892,36.089
1345680,Balas_Felix,Kalami Kafenion,91.38,3,Engineering,Engineer,24.892,36.089
1345680,Bramar_Mat,Abila Zacharo,24.38,0,Unknown,Unknown,24.892,36.089
1345680,Dedos_Lidelse,Gelatogalore,32.4,14,Engineering,Engineering Group Manager,24.8613,36.0604
1345680,Frente_Birgitta,Hippokampos,29.93,18,Engineering,Geologist,24.892,36.089
1345680,Orilla_Kare,Kalami Kafenion,11.83,27,Engineering,Drill Technician,24.892,36.089
1345740,Flecha_Sven,Kalami Kafenion,8.86,17,Information Technology,IT Technician,24.892,36.089
1346040,Onda_Marin,Hippokampos,8.07,26,Engineering,Drill Site Manager,24.892,36.089
1346100,Lagos_Linda,Hippokampos,30.02,0,Unknown,Unknown,24.892,36.089
1346100,Resumir_Felix,Abila Zacharo,8.43,30,Security,Security Group Manager,24.892,36.089
1346400,Forluniau_Carla,Ouzeri Elian,8.52,0,Unknown,Unknown,24.8716,36.0526
1346460,Awelon_Varro,Ouzeri Elian,8.47,0,Unknown,Unknown,24.8716,36.0526
1346700,Calzas_Axel,Guy's Gyros,32.8,9,Engineering,Drill Technician,24.8978,36.057
1353480,Lais_Cornelia,Octavio's Office Supplies,131.01,0,Unknown,Unknown,24.892,36.089
1356960,Scozzese_Dylan,Abila Scrapyard,1897.05,0,Facilities,Truck Driver,24.8454,36.0742
1357620,Mies_Minke,Gelatogalore,10.62,24,Security,Perimeter Control,24.8613,36.0604
1358220,Morlun_Valeria,Carlyle Chemical Inc.,1814.24,0,Facilities,Truck Driver,24.8819,36.0587
1363740,Lagos_Linda,KaterinaÃÂs CafÃÂ©,93.68,0,Unknown,Unknown,24.892,36.089
1364640,Flecha_Sven,Guy's Gyros,25.57,17,Information Technology,IT Technician,24.8978,36.057
1364940,Lagos_Varja,Guy's Gyros,8.31,23,Security,Badging Office,24.8978,36.057
1366740,Calixto_Nils,KaterinaÃÂs CafÃÂ©,10.93,8,Information Technology,IT Technician,24.892,36.089
1366800,Vann_Edvard,Guy's Gyros,37.8,34,Security,Perimeter Control,24.8978,36.057
1367100,Dedos_Lidelse,Frydos Autosupply n' More,53.37,14,Engineering,Engineering Group Manager,24.9042,36.0587
1367220,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,34.34,29,Facilities,Facilities Group Manager,24.892,36.089
1368300,Mies Haber_Ruscella,KaterinaÃÂs CafÃÂ©,69.3,0,Unknown,Unknown,24.892,36.089
1368480,Awelon_Varro,Albert's Fine Clothing,283.38,0,Unknown,Unknown,24.8562,36.0754
1368540,Arpa_Emile,KaterinaÃÂs CafÃÂ©,18.79,0,Unknown,Unknown,24.892,36.089
1368540,Resumir_Felix,Guy's Gyros,28.27,30,Security,Security Group Manager,24.8978,36.057
1368780,Cazar_Gustav,Hippokampos,29.13,11,Engineering,Hydraulic Technician,24.892,36.089
1368840,Tempestad_Brand,Guy's Gyros,111.31,33,Engineering,Drill Technician,24.8978,36.057
1369020,Bodrogi_Loreto,Guy's Gyros,25.78,15,Security,Site Control,24.8978,36.057
1369020,Fusil_Stenig,Guy's Gyros,30.76,20,Security,Building Control,24.8978,36.057
1369380,Frente_Birgitta,KaterinaÃÂs CafÃÂ©,13.91,18,Engineering,Geologist,24.892,36.089
1369500,Baza_Isak,Ouzeri Elian,23.89,5,Information Technology,IT Technician,24.8716,36.0526
1369500,Ferro_Inga,Albert's Fine Clothing,91.71,13,Security,Site Control,24.8562,36.0754
1369500,Forluniau_Carla,KaterinaÃÂs CafÃÂ©,35.43,0,Unknown,Unknown,24.892,36.089
1369500,Mies_Minke,Roberts and Sons,155.76,24,Security,Perimeter Control,24.8506,36.0634
1369500,Pantanal_Rachel,Ouzeri Elian,22.65,0,Unknown,Unknown,24.8716,36.0526
1369680,Alcazar_Lucas,Ouzeri Elian,9.91,1,Information Technology,IT Helpdesk,24.8716,36.0526
1369680,Osvaldo_Hennie,KaterinaÃÂs CafÃÂ©,30.84,21,Security,Perimeter Control,24.892,36.089
1370100,Cocinaro_Hideki,Guy's Gyros,11.31,12,Security,Site Control,24.8978,36.057
1370160,Nubarron_Adra,KaterinaÃÂs CafÃÂ©,19.44,25,Engineering,Geologist,24.892,36.089
1370340,Coginian_Dante,KaterinaÃÂs CafÃÂ©,30.56,0,Unknown,Unknown,24.892,36.089
1370520,Frente_Vira,Hippokampos,114.0,19,Engineering,Hydraulic Technician,24.892,36.089
1370580,Vasco-Pais_Willem,Hippokampos,27.74,35,Executive,Environmental Safety Advisor,24.892,36.089
1370700,Calzas_Axel,Shoppers' Delight,160.69,9,Engineering,Drill Technician,24.892,36.089
1371000,Herrero_Kanon,Shoppers' Delight,16.84,22,Security,Badging Office,24.892,36.089
1371060,Orilla_Kare,KaterinaÃÂs CafÃÂ©,34.58,27,Engineering,Drill Technician,24.892,36.089
1371120,Vann_Isia,Roberts and Sons,240.66,16,Security,Perimeter Control,24.8506,36.0634
1371240,Bramar_Mat,Frydos Autosupply n' More,130.01,0,Unknown,Unknown,24.9042,36.0587
1371480,Campo-Corrente_Ada,Hippokampos,12.47,10,Executive,SVP/CIO,24.892,36.089
1372380,Barranco_Ingrid,Hippokampos,20.84,4,Executive,SVP/CFO,24.892,36.089
1372560,Orilla_Elsa,Ouzeri Elian,29.99,28,Engineering,Drill Technician,24.8716,36.0526
1409340,Flecha_Sven,Brew've Been Served,52.56,17,Information Technology,IT Technician,24.9016,36.0561
1409460,Onda_Marin,Hallowed Grounds,3.25,26,Engineering,Drill Site Manager,24.8798,36.0634
1409580,Calixto_Nils,Hallowed Grounds,14.58,8,Information Technology,IT Technician,24.8798,36.0634
1409760,Lais_Cornelia,Brew've Been Served,11.69,0,Unknown,Unknown,24.9016,36.0561
1409880,Ovan_Bertrand,Coffee Cameleon,10.27,29,Facilities,Facilities Group Manager,24.8901,36.0548
1409940,Frente_Birgitta,Hallowed Grounds,15.98,18,Engineering,Geologist,24.8798,36.0634
1410060,Arpa_Emile,Hallowed Grounds,10.52,0,Unknown,Unknown,24.8798,36.0634
1410600,Bramar_Mat,Brew've Been Served,8.07,0,Unknown,Unknown,24.9016,36.0561
1410660,Bergen_Linnea,Coffee Cameleon,6.81,6,Information Technology,IT Group Manager,24.8901,36.0548
1410720,Dedos_Lidelse,Hallowed Grounds,18.6,14,Engineering,Engineering Group Manager,24.8798,36.0634
1410720,Fusil_Stenig,Coffee Cameleon,9.16,20,Security,Building Control,24.8901,36.0548
1410960,Sanjorge Jr._Sten,Hallowed Grounds,9.72,31,Executive,President/CEO,24.8798,36.0634
1411020,Vann_Isia,Brew've Been Served,10.52,16,Security,Perimeter Control,24.9016,36.0561
1411140,Ribera_Anda,Hallowed Grounds,5.52,0,Unknown,Unknown,24.8798,36.0634
1411140,Vann_Edvard,Brew've Been Served,19.39,34,Security,Perimeter Control,24.9016,36.0561
1411380,Lagos_Varja,Brew've Been Served,13.66,23,Security,Badging Office,24.9016,36.0561
1411380,Orilla_Kare,Hallowed Grounds,38.22,27,Engineering,Drill Technician,24.8798,36.0634
1411440,Alcazar_Lucas,Hallowed Grounds,9.4,1,Information Technology,IT Helpdesk,24.8798,36.0634
1411440,Osvaldo_Hennie,Brew've Been Served,16.62,21,Security,Perimeter Control,24.9016,36.0561
1411620,Forluniau_Carla,Coffee Cameleon,7.49,0,Unknown,Unknown,24.8901,36.0548
1411680,Azada_Lars,Kronos Mart,286.24,2,Engineering,Engineer,24.848,36.0664
1411740,Coginian_Dante,Brew've Been Served,9.3,0,Unknown,Unknown,24.9016,36.0561
1411920,Mies Haber_Ruscella,Brew've Been Served,18.15,0,Unknown,Unknown,24.9016,36.0561
1411920,Pantanal_Rachel,Hallowed Grounds,6.39,0,Unknown,Unknown,24.8798,36.0634
1411980,Mies_Minke,Coffee Cameleon,14.99,24,Security,Perimeter Control,24.8901,36.0548
1412100,Bodrogi_Loreto,Brew've Been Served,3.09,15,Security,Site Control,24.9016,36.0561
1412220,Resumir_Felix,Brew've Been Served,5.29,30,Security,Security Group Manager,24.9016,36.0561
1412340,Lagos_Linda,Brew've Been Served,14.58,0,Unknown,Unknown,24.9016,36.0561
1412520,Ferro_Inga,Brew've Been Served,15.46,13,Security,Site Control,24.9016,36.0561
1412580,Herrero_Kanon,Brew've Been Served,51.04,22,Security,Badging Office,24.9016,36.0561
1423920,Morluniau_Cecilia,Stewart and Sons Fabrication,1753.17,0,Facilities,Truck Driver,24.892,36.089
1425600,Awelon_Varro,Coffee Shack,19.16,0,Unknown,Unknown,24.8583,36.0729
1425600,Azada_Lars,Bean There Done That,19.67,2,Engineering,Engineer,24.8497,36.0819
1425600,Balas_Felix,Bean There Done That,8.21,3,Engineering,Engineer,24.8497,36.0819
1425600,Barranco_Ingrid,Brewed Awakenings,8.16,4,Executive,SVP/CFO,24.892,36.089
1425600,Baza_Isak,Jack's Magical Beans,7.57,5,Information Technology,IT Technician,24.8725,36.0677
1425600,Borrasca_Isande,Brewed Awakenings,88.69,7,Engineering,Drill Technician,24.892,36.089
1425600,Calzas_Axel,Bean There Done That,19.56,9,Engineering,Drill Technician,24.8497,36.0819
1425600,Campo-Corrente_Ada,Brewed Awakenings,6.0,10,Executive,SVP/CIO,24.892,36.089
1425600,Cazar_Gustav,Bean There Done That,18.72,11,Engineering,Hydraulic Technician,24.8497,36.0819
1425600,Frente_Vira,Bean There Done That,5.77,19,Engineering,Hydraulic Technician,24.8497,36.0819
1425600,Orilla_Elsa,Jack's Magical Beans,19.11,28,Engineering,Drill Technician,24.8725,36.0677
1429860,Campo-Corrente_Ada,Abila Zacharo,68.78,10,Executive,SVP/CIO,24.892,36.089
1430160,Bergen_Linnea,Kalami Kafenion,140.78,6,Information Technology,IT Group Manager,24.892,36.089
1430160,Forluniau_Carla,Hippokampos,38.21,0,Unknown,Unknown,24.892,36.089
1430220,Strum_Orhan,Gelatogalore,15.84,32,Executive,SVP/COO,24.8613,36.0604
1430280,Barranco_Ingrid,Guy's Gyros,8.64,4,Executive,SVP/CFO,24.8978,36.057
1430460,Lagos_Varja,Guy's Gyros,22.18,23,Security,Badging Office,24.8978,36.057
1430820,Vann_Edvard,Hippokampos,14.57,34,Security,Perimeter Control,24.892,36.089
1430880,Sanjorge Jr._Sten,Abila Zacharo,15.95,31,Executive,President/CEO,24.892,36.089
1431060,Fusil_Stenig,Hippokampos,15.77,20,Security,Building Control,24.892,36.089
1431180,Balas_Felix,Gelatogalore,23.23,3,Engineering,Engineer,24.8613,36.0604
1431420,Vasco-Pais_Willem,Kalami Kafenion,105.32,35,Executive,Environmental Safety Advisor,24.892,36.089
1431480,Azada_Lars,Ouzeri Elian,14.01,2,Engineering,Engineer,24.8716,36.0526
1431480,Bodrogi_Loreto,Guy's Gyros,39.14,15,Security,Site Control,24.8978,36.057
1431480,Herrero_Kanon,Hippokampos,52.31,22,Security,Badging Office,24.892,36.089
1431480,Mies Haber_Ruscella,Kalami Kafenion,39.43,0,Unknown,Unknown,24.892,36.089
1431540,Osvaldo_Hennie,Kalami Kafenion,27.7,21,Security,Perimeter Control,24.892,36.089
1431600,Onda_Marin,Gelatogalore,37.3,26,Engineering,Drill Site Manager,24.8613,36.0604
1431660,Nubarron_Adra,Abila Zacharo,14.51,25,Engineering,Geologist,24.892,36.089
1431720,Ovan_Bertrand,KaterinaÃÂs CafÃÂ©,21.01,29,Facilities,Facilities Group Manager,24.892,36.089
1431900,Vann_Isia,Abila Zacharo,79.67,16,Security,Perimeter Control,24.892,36.089
1432020,Pantanal_Rachel,Gelatogalore,18.1,0,Unknown,Unknown,24.8613,36.0604
1432080,Cazar_Gustav,KaterinaÃÂs CafÃÂ©,13.11,11,Engineering,Hydraulic Technician,24.892,36.089
1432140,Tempestad_Brand,Chostus Hotel,114.22,33,Engineering,Drill Technician,24.8935,36.0699
1432260,Dedos_Lidelse,Kalami Kafenion,20.02,14,Engineering,Engineering Group Manager,24.892,36.089
1432260,Ferro_Inga,Gelatogalore,34.59,13,Security,Site Control,24.8613,36.0604
1432320,Frente_Birgitta,Hippokampos,108.35,18,Engineering,Geologist,24.892,36.089
1432380,Lagos_Linda,Kalami Kafenion,24.21,0,Unknown,Unknown,24.892,36.089
1432380,Mies_Minke,KaterinaÃÂs CafÃÂ©,35.52,24,Security,Perimeter Control,24.892,36.089
1432440,Borrasca_Isande,Chostus Hotel,159.62,7,Engineering,Drill Technician,24.8935,36.0699
1432500,Resumir_Felix,Guy's Gyros,32.31,30,Security,Security Group Manager,24.8978,36.057
1432620,Orilla_Kare,Gelatogalore,21.62,27,Engineering,Drill Technician,24.8613,36.0604
1432680,Calzas_Axel,Hippokampos,21.81,9,Engineering,Drill Technician,24.892,36.089
1432680,Cocinaro_Hideki,Kalami Kafenion,27.73,12,Security,Site Control,24.892,36.089
1432800,Coginian_Dante,Guy's Gyros,15.12,0,Unknown,Unknown,24.8978,36.057
1433100,Awelon_Varro,Guy's Gyros,21.1,0,Unknown,Unknown,24.8978,36.057
1433160,Lais_Cornelia,Abila Zacharo,51.95,0,Unknown,Unknown,24.892,36.089
1433700,Bramar_Mat,KaterinaÃÂs CafÃÂ©,70.72,0,Unknown,Unknown,24.892,36.089
1434720,Arpa_Emile,Ouzeri Elian,26.1,0,Unknown,Unknown,24.8716,36.0526
1452240,Orilla_Kare,KaterinaÃÂs CafÃÂ©,22.18,27,Engineering,Drill Technician,24.892,36.089
1452540,Fusil_Stenig,Guy's Gyros,19.68,20,Security,Building Control,24.8978,36.057
1453200,Awelon_Varro,Hippokampos,19.76,0,Unknown,Unknown,24.892,36.089
1453200,Baza_Isak,Ouzeri Elian,38.6,5,Information Technology,IT Technician,24.8716,36.0526
1453440,Cazar_Gustav,Albert's Fine Clothing,39.41,11,Engineering,Hydraulic Technician,24.8562,36.0754
1453560,Resumir_Felix,Guy's Gyros,16.83,30,Security,Security Group Manager,24.8978,36.057
1453980,Vann_Edvard,Guy's Gyros,35.1,34,Security,Perimeter Control,24.8978,36.057
1454220,Arpa_Emile,KaterinaÃÂs CafÃÂ©,34.93,0,Unknown,Unknown,24.892,36.089
1454220,Bramar_Mat,Frydos Autosupply n' More,124.52,0,Unknown,Unknown,24.9042,36.0587
1454580,Borrasca_Isande,Hippokampos,8.92,7,Engineering,Drill Technician,24.892,36.089
1454700,Flecha_Sven,Shoppers' Delight,155.01,17,Information Technology,IT Technician,24.892,36.089
1454820,Onda_Marin,KaterinaÃÂs CafÃÂ©,21.22,26,Engineering,Drill Site Manager,24.892,36.089
1454820,Orilla_Elsa,Ouzeri Elian,70.21,28,Engineering,Drill Technician,24.8716,36.0526
1455360,Lagos_Varja,Guy's Gyros,37.55,23,Security,Badging Office,24.8978,36.057
1455540,Coginian_Dante,KaterinaÃÂs CafÃÂ©,36.12,0,Unknown,Unknown,24.892,36.089
1455600,Bergen_Linnea,KaterinaÃÂs CafÃÂ©,19.09,6,Information Technology,IT Group Manager,24.892,36.089
1455660,Ferro_Inga,Guy's Gyros,8.31,13,Security,Site Control,24.8978,36.057
1455660,Herrero_Kanon,Shoppers' Delight,289.33,22,Security,Badging Office,24.892,36.089
1455840,Bodrogi_Loreto,Guy's Gyros,8.54,15,Security,Site Control,24.8978,36.057
1455840,Calixto_Nils,KaterinaÃÂs CafÃÂ©,72.13,8,Information Technology,IT Technician,24.892,36.089
1456080,Alcazar_Lucas,Ouzeri Elian,35.81,1,Information Technology,IT Helpdesk,24.8716,36.0526
1456500,Pantanal_Rachel,Ouzeri Elian,26.4,0,Unknown,Unknown,24.8716,36.0526
1456860,Cocinaro_Hideki,General Grocer,98.03,12,Security,Site Control,24.857,36.0608
1456860,Vann_Isia,Frydos Autosupply n' More,260.08,16,Security,Perimeter Control,24.9042,36.0587
1457640,Barranco_Ingrid,Hippokampos,11.93,4,Executive,SVP/CFO,24.892,36.089
1457880,Nubarron_Adra,KaterinaÃÂs CafÃÂ©,38.21,25,Engineering,Geologist,24.892,36.089
1457940,Tempestad_Brand,Guy's Gyros,29.71,33,Engineering,Drill Technician,24.8978,36.057
1458300,Mies Haber_Ruscella,KaterinaÃÂs CafÃÂ©,33.73,0,Unknown,Unknown,24.892,36.089
1458360,Osvaldo_Hennie,KaterinaÃÂs CafÃÂ©,27.49,21,Security,Perimeter Control,24.892,36.089
1458420,Mies_Minke,Guy's Gyros,55.4,24,Security,Perimeter Control,24.8978,36.057
1458900,Lais_Cornelia,Frydos Autosupply n' More,67.29,0,Unknown,Unknown,24.9042,36.0587
1459740,Vasco-Pais_Willem,Hippokampos,38.19,35,Executive,Environmental Safety Advisor,24.892,36.089
1461480,Balas_Felix,Hippokampos,12.86,3,Engineering,Engineer,24.892,36.089
1512180,Sanjorge Jr._Sten,Chostus Hotel,600.0,31,Executive,President/CEO,24.8935,36.0699
1515840,Strum_Orhan,Abila Zacharo,111.93,32,Executive,SVP/COO,24.892,36.089
1515900,Borrasca_Isande,Abila Zacharo,25.59,7,Engineering,Drill Technician,24.892,36.089
1516500,Ribera_Anda,KaterinaÃÂs CafÃÂ©,34.54,0,Unknown,Unknown,24.892,36.089
1516680,Frente_Vira,Ouzeri Elian,33.57,19,Engineering,Hydraulic Technician,24.8716,36.0526
1516740,Lais_Cornelia,Kalami Kafenion,30.12,0,Unknown,Unknown,24.892,36.089
1516860,Calzas_Axel,Hippokampos,100.11,9,Engineering,Drill Technician,24.892,36.089
1517100,Bergen_Linnea,Abila Zacharo,18.45,6,Information Technology,IT Group Manager,24.892,36.089
1517220,Flecha_Sven,Guy's Gyros,55.21,17,Information Technology,IT Technician,24.8978,36.057
1517280,Dedos_Lidelse,Guy's Gyros,27.4,14,Engineering,Engineering Group Manager,24.8978,36.057
1517280,Vasco-Pais_Willem,Kalami Kafenion,38.91,35,Executive,Environmental Safety Advisor,24.892,36.089
